employee_id,date,scheduled_hours,actual_hours_worked
E067,2025-01-15,8,4
E067,2025-01-16,8,7
E067,2025-01-17,8,6
E067,2025-01-18,8,4
E067,2025-01-19,8,0
E067,2025-01-20,8,0
E067,2025-01-21,8,0
E067,2025-01-22,8,0
E067,2025-01-23,8,0
E067,2025-01-24,8,0
E067,2025-01-25,8,3
E067,2025-01-26,8,8
E067,2025-01-27,8,3
E067,2025-01-28,8,7
E067,2025-01-29,8,3
E067,2025-01-30,8,8
E068,2025-01-01,8,4
E068,2025-01-02,8,5
E068,2025-01-03,8,3
E068,2025-01-04,8,0
E068,2025-01-05,8,4
E068,2025-01-06,8,3
E068,2025-01-07,8,5
E068,2025-01-08,8,0
E068,2025-01-09,8,6
E068,2025-01-10,8,5
E068,2025-01-11,8,0
E068,2025-01-12,8,4
E068,2025-01-13,8,6
E068,2025-01-14,8,4
E068,2025-01-15,8,8
E068,2025-01-16,8,4
E068,2025-01-17,8,7
E068,2025-01-18,8,3
E068,2025-01-19,8,8
E068,2025-01-20,8,6
E068,2025-01-21,8,7
E068,2025-01-22,8,7
E068,2025-01-23,8,8
E068,2025-01-24,8,8
E068,2025-01-25,8,3
E068,2025-01-26,8,6
E068,2025-01-27,8,0
E068,2025-01-28,8,0
E068,2025-01-29,8,7
E068,2025-01-30,8,6
E069,2025-01-01,8,4
E069,2025-01-02,8,5
E069,2025-01-03,8,0
E069,2025-01-04,8,8
E069,2025-01-05,8,7
E069,2025-01-06,8,6
E069,2025-01-07,8,7
E069,2025-01-08,8,5
E069,2025-01-09,8,3
E069,2025-01-10,8,0
E069,2025-01-11,8,7
E069,2025-01-12,8,5
E069,2025-01-13,8,5
E069,2025-01-14,8,0
E069,2025-01-15,8,4
E069,2025-01-16,8,7
E069,2025-01-17,8,0
E069,2025-01-18,8,8
E069,2025-01-19,8,0
E069,2025-01-20,8,4
E069,2025-01-21,8,3
E069,2025-01-22,8,3
E069,2025-01-23,8,0
E069,2025-01-24,8,3
E069,2025-01-25,8,8
E069,2025-01-26,8,5
E069,2025-01-27,8,6
E069,2025-01-28,8,5
E069,2025-01-29,8,0
E069,2025-01-30,8,3
E070,2025-01-01,8,3
E070,2025-01-02,8,5
E070,2025-01-03,8,6
E070,2025-01-04,8,3
E070,2025-01-05,8,3
E070,2025-01-06,8,8
E070,2025-01-07,8,5
E070,2025-01-08,8,6
E070,2025-01-09,8,8
E070,2025-01-10,8,5
E070,2025-01-11,8,4
E070,2025-01-12,8,6
E070,2025-01-13,8,0
E070,2025-01-14,8,0
E070,2025-01-15,8,6
E070,2025-01-16,8,0
E070,2025-01-17,8,0
E070,2025-01-18,8,3
E070,2025-01-19,8,8
E070,2025-01-20,8,4
E070,2025-01-21,8,6
E070,2025-01-22,8,0
E070,2025-01-23,8,0
E070,2025-01-24,8,7
E070,2025-01-25,8,0
E070,2025-01-26,8,7
E070,2025-01-27,8,8
E070,2025-01-28,8,6
E070,2025-01-29,8,0
E070,2025-01-30,8,6
E071,2025-01-01,8,0
E071,2025-01-02,8,3
E071,2025-01-03,8,8
E071,2025-01-04,8,3
E071,2025-01-05,8,8
E071,2025-01-06,8,7
E071,2025-01-07,8,6
E071,2025-01-08,8,6
E071,2025-01-09,8,8
E071,2025-01-10,8,0
E071,2025-01-11,8,7
E071,2025-01-12,8,3
E071,2025-01-13,8,7
E071,2025-01-14,8,0
E071,2025-01-15,8,0
E071,2025-01-16,8,3
E071,2025-01-17,8,0
E071,2025-01-18,8,4
E071,2025-01-19,8,5
E071,2025-01-20,8,7
E071,2025-01-21,8,7
E071,2025-01-22,8,0
E071,2025-01-23,8,0
E071,2025-01-24,8,3
E071,2025-01-25,8,0
E071,2025-01-26,8,0
E071,2025-01-27,8,0
E071,2025-01-28,8,6
E071,2025-01-29,8,0
E071,2025-01-30,8,3
E072,2025-01-01,8,0
E072,2025-01-02,8,3
E072,2025-01-03,8,0
E072,2025-01-04,8,0
E072,2025-01-05,8,7
E072,2025-01-06,8,3
E072,2025-01-07,8,7
E072,2025-01-08,8,8
E072,2025-01-09,8,0
E072,2025-01-10,8,5
E072,2025-01-11,8,4
E072,2025-01-12,8,0
E072,2025-01-13,8,7
E072,2025-01-14,8,0
E072,2025-01-15,8,8
E072,2025-01-16,8,0
E072,2025-01-17,8,3
E072,2025-01-18,8,3
E072,2025-01-19,8,5
E072,2025-01-20,8,7
E072,2025-01-21,8,8
E072,2025-01-22,8,3
E072,2025-01-23,8,6
E072,2025-01-24,8,8
E072,2025-01-25,8,0
E072,2025-01-26,8,5
E072,2025-01-27,8,4
E072,2025-01-28,8,6
E072,2025-01-29,8,6
E072,2025-01-30,8,8
E073,2025-01-01,8,3
E073,2025-01-02,8,0
E073,2025-01-03,8,8
E073,2025-01-04,8,6
E073,2025-01-05,8,0
E073,2025-01-06,8,6
E073,2025-01-07,8,7
E073,2025-01-08,8,7
E073,2025-01-09,8,0
E073,2025-01-10,8,0
E073,2025-01-11,8,8
E073,2025-01-12,8,8
E073,2025-01-13,8,3
E073,2025-01-14,8,0
E073,2025-01-15,8,7
E073,2025-01-16,8,0
E073,2025-01-17,8,0
E073,2025-01-18,8,5
E073,2025-01-19,8,0
E073,2025-01-20,8,5
E073,2025-01-21,8,0
E073,2025-01-22,8,4
E073,2025-01-23,8,0
E073,2025-01-24,8,8
E073,2025-01-25,8,8
E073,2025-01-26,8,4
E073,2025-01-27,8,7
E073,2025-01-28,8,8
E073,2025-01-29,8,8
E073,2025-01-30,8,8
E074,2025-01-01,8,7
E074,2025-01-02,8,8
E074,2025-01-03,8,5
E074,2025-01-04,8,0
E074,2025-01-05,8,0
E074,2025-01-06,8,6
E074,2025-01-07,8,7
E074,2025-01-08,8,3
E074,2025-01-09,8,0
E074,2025-01-10,8,3
E074,2025-01-11,8,4
E074,2025-01-12,8,4
E074,2025-01-13,8,8
E074,2025-01-14,8,4
E074,2025-01-15,8,8
E074,2025-01-16,8,4
E074,2025-01-17,8,5
E074,2025-01-18,8,0
E074,2025-01-19,8,7
E074,2025-01-20,8,8
E074,2025-01-21,8,0
E074,2025-01-22,8,7
E074,2025-01-23,8,8
E074,2025-01-24,8,6
E074,2025-01-25,8,0
E074,2025-01-26,8,0
E074,2025-01-27,8,7
E074,2025-01-28,8,3
E074,2025-01-29,8,4
E074,2025-01-30,8,0
E075,2025-01-01,8,8
E075,2025-01-02,8,7
E075,2025-01-03,8,8
E075,2025-01-04,8,5
E075,2025-01-05,8,0
E075,2025-01-06,8,8
E075,2025-01-07,8,4
E075,2025-01-08,8,8
E075,2025-01-09,8,6
E075,2025-01-10,8,6
E075,2025-01-11,8,7
E075,2025-01-12,8,4
E075,2025-01-13,8,7
E075,2025-01-14,8,3
E075,2025-01-15,8,6
E075,2025-01-16,8,3
E075,2025-01-17,8,5
E075,2025-01-18,8,8
E075,2025-01-19,8,6
E075,2025-01-20,8,3
E075,2025-01-21,8,7
E075,2025-01-22,8,4
E075,2025-01-23,8,7
E075,2025-01-24,8,6
E075,2025-01-25,8,0
E075,2025-01-26,8,5
E075,2025-01-27,8,4
E075,2025-01-28,8,5
E075,2025-01-29,8,5
E075,2025-01-30,8,7
E076,2025-01-01,8,0
E076,2025-01-02,8,3
E076,2025-01-03,8,6
E076,2025-01-04,8,8
E076,2025-01-05,8,3
E076,2025-01-06,8,6
E076,2025-01-07,8,6
E076,2025-01-08,8,7
E076,2025-01-09,8,3
E076,2025-01-10,8,7
E076,2025-01-11,8,0
E076,2025-01-12,8,0
E076,2025-01-13,8,5
E076,2025-01-14,8,5
E076,2025-01-15,8,3
E076,2025-01-16,8,7
E076,2025-01-17,8,8
E076,2025-01-18,8,4
E076,2025-01-19,8,8
E076,2025-01-20,8,0
E076,2025-01-21,8,4
E076,2025-01-22,8,0
E076,2025-01-23,8,8
E076,2025-01-24,8,3
E076,2025-01-25,8,0
E076,2025-01-26,8,3
E076,2025-01-27,8,3
E076,2025-01-28,8,4
E076,2025-01-29,8,7
E076,2025-01-30,8,7
E077,2025-01-01,8,5
E077,2025-01-02,8,0
E077,2025-01-03,8,0
E077,2025-01-04,8,0
E077,2025-01-05,8,0
E077,2025-01-06,8,0
E077,2025-01-07,8,3
E077,2025-01-08,8,0
E077,2025-01-09,8,7
E077,2025-01-10,8,8
E077,2025-01-11,8,8
E077,2025-01-12,8,8
E077,2025-01-13,8,5
E077,2025-01-14,8,5
E077,2025-01-15,8,7
E077,2025-01-16,8,5
E077,2025-01-17,8,0
E077,2025-01-18,8,0
E077,2025-01-19,8,0
E077,2025-01-20,8,6
E077,2025-01-21,8,7
E077,2025-01-22,8,4
E077,2025-01-23,8,0
E077,2025-01-24,8,8
E077,2025-01-25,8,5
E077,2025-01-26,8,3
E077,2025-01-27,8,3
E077,2025-01-28,8,3
E077,2025-01-29,8,0
E077,2025-01-30,8,5
E078,2025-01-01,8,8
E078,2025-01-02,8,4
E078,2025-01-03,8,0
E078,2025-01-04,8,4
E078,2025-01-05,8,4
E078,2025-01-06,8,4
E078,2025-01-07,8,4
E078,2025-01-08,8,7
E078,2025-01-09,8,0
E078,2025-01-10,8,5
E078,2025-01-11,8,5
E078,2025-01-12,8,4
E078,2025-01-13,8,0
E078,2025-01-14,8,5
E078,2025-01-15,8,8
E078,2025-01-16,8,3
E078,2025-01-17,8,7
E078,2025-01-18,8,4
E078,2025-01-19,8,6
E078,2025-01-20,8,0
E078,2025-01-21,8,7
E078,2025-01-22,8,8
E078,2025-01-23,8,7
E078,2025-01-24,8,5
E078,2025-01-25,8,0
E078,2025-01-26,8,3
E078,2025-01-27,8,4
E078,2025-01-28,8,8
E078,2025-01-29,8,0
E078,2025-01-30,8,5
E079,2025-01-01,8,8
E079,2025-01-02,8,6
E079,2025-01-03,8,0
E079,2025-01-04,8,0
E079,2025-01-05,8,5
E079,2025-01-06,8,0
E079,2025-01-07,8,4
E079,2025-01-08,8,5
E079,2025-01-09,8,7
E079,2025-01-10,8,5
E079,2025-01-11,8,8
E079,2025-01-12,8,3
E079,2025-01-13,8,7
E079,2025-01-14,8,0
E079,2025-01-15,8,3
E079,2025-01-16,8,7
E079,2025-01-17,8,0
E079,2025-01-18,8,5
E079,2025-01-19,8,0
E079,2025-01-20,8,7
E079,2025-01-21,8,4
E079,2025-01-22,8,0
E079,2025-01-23,8,6
E079,2025-01-24,8,7
E079,2025-01-25,8,8
E079,2025-01-26,8,7
E079,2025-01-27,8,7
E079,2025-01-28,8,6
E079,2025-01-29,8,4
E079,2025-01-30,8,8
E080,2025-01-01,8,0
E080,2025-01-02,8,3
E080,2025-01-03,8,6
E080,2025-01-04,8,3
E080,2025-01-05,8,5
E080,2025-01-06,8,3
E080,2025-01-07,8,7
E080,2025-01-08,8,6
E080,2025-01-09,8,0
E080,2025-01-10,8,0
E080,2025-01-11,8,3
E080,2025-01-12,8,3
E080,2025-01-13,8,8
E080,2025-01-14,8,7
E080,2025-01-15,8,6
E080,2025-01-16,8,0
E080,2025-01-17,8,7
E080,2025-01-18,8,7
E080,2025-01-19,8,6
E080,2025-01-20,8,7
E080,2025-01-21,8,0
E080,2025-01-22,8,5
E080,2025-01-23,8,0
E080,2025-01-24,8,0
E080,2025-01-25,8,7
E080,2025-01-26,8,6
E080,2025-01-27,8,4
E080,2025-01-28,8,7
E080,2025-01-29,8,4
E080,2025-01-30,8,4
E081,2025-01-01,8,5
E081,2025-01-02,8,8
E081,2025-01-03,8,6
E081,2025-01-04,8,8
E081,2025-01-05,8,6
E081,2025-01-06,8,0
E081,2025-01-07,8,0
E081,2025-01-08,8,7
E081,2025-01-09,8,8
E081,2025-01-10,8,0
E081,2025-01-11,8,4
E081,2025-01-12,8,4
E081,2025-01-13,8,4
E081,2025-01-14,8,7
E081,2025-01-15,8,3
E081,2025-01-16,8,5
E081,2025-01-17,8,7
E081,2025-01-18,8,0
E081,2025-01-19,8,8
E081,2025-01-20,8,3
E081,2025-01-21,8,6
E081,2025-01-22,8,0
E081,2025-01-23,8,0
E081,2025-01-24,8,4
E081,2025-01-25,8,0
E081,2025-01-26,8,7
E081,2025-01-27,8,7
E081,2025-01-28,8,4
E081,2025-01-29,8,6
E081,2025-01-30,8,4
E082,2025-01-01,8,0
E082,2025-01-02,8,0
E082,2025-01-03,8,3
E082,2025-01-04,8,4
E082,2025-01-05,8,0
E082,2025-01-06,8,7
E082,2025-01-07,8,4
E082,2025-01-08,8,0
E082,2025-01-09,8,7
E082,2025-01-10,8,3
E082,2025-01-11,8,0
E082,2025-01-12,8,7
E082,2025-01-13,8,8
E082,2025-01-14,8,0
E082,2025-01-15,8,0
E082,2025-01-16,8,3
E082,2025-01-17,8,0
E082,2025-01-18,8,6
E082,2025-01-19,8,0
E082,2025-01-20,8,7
E082,2025-01-21,8,6
E082,2025-01-22,8,5
E082,2025-01-23,8,0
E082,2025-01-24,8,3
E082,2025-01-25,8,7
E082,2025-01-26,8,0
E082,2025-01-27,8,4
E082,2025-01-28,8,8
E082,2025-01-29,8,7
E082,2025-01-30,8,7
E083,2025-01-01,8,6
E083,2025-01-02,8,8
E083,2025-01-03,8,6
E083,2025-01-04,8,3
E083,2025-01-05,8,6
E083,2025-01-06,8,5
E083,2025-01-07,8,0
E083,2025-01-08,8,7
E083,2025-01-09,8,8
E083,2025-01-10,8,0
E083,2025-01-11,8,6
E083,2025-01-12,8,0
E083,2025-01-13,8,5
E083,2025-01-14,8,0
E083,2025-01-15,8,5
E083,2025-01-16,8,8
E083,2025-01-17,8,0
E083,2025-01-18,8,8
E083,2025-01-19,8,8
E083,2025-01-20,8,6
E083,2025-01-21,8,3
E083,2025-01-22,8,7
E083,2025-01-23,8,0
E083,2025-01-24,8,7
E083,2025-01-25,8,4
E083,2025-01-26,8,0
E083,2025-01-27,8,3
E083,2025-01-28,8,6
E083,2025-01-29,8,0
E083,2025-01-30,8,3
E084,2025-01-01,8,4
E084,2025-01-02,8,3
E084,2025-01-03,8,8
E084,2025-01-04,8,0
E084,2025-01-05,8,0
E084,2025-01-06,8,8
E084,2025-01-07,8,4
E084,2025-01-08,8,0
E084,2025-01-09,8,0
E084,2025-01-10,8,4
E084,2025-01-11,8,4
E084,2025-01-12,8,7
E084,2025-01-13,8,7
E084,2025-01-14,8,8
E084,2025-01-15,8,5
E084,2025-01-16,8,8
E084,2025-01-17,8,4
E084,2025-01-18,8,5
E084,2025-01-19,8,0
E084,2025-01-20,8,8
E084,2025-01-21,8,0
E084,2025-01-22,8,0
E084,2025-01-23,8,7
E084,2025-01-24,8,8
E084,2025-01-25,8,3
E084,2025-01-26,8,8
E084,2025-01-27,8,5
E084,2025-01-28,8,4
E084,2025-01-29,8,6
E084,2025-01-30,8,0
E085,2025-01-01,8,5
E085,2025-01-02,8,6
E085,2025-01-03,8,7
E085,2025-01-04,8,7
E085,2025-01-05,8,5
E085,2025-01-06,8,7
E085,2025-01-07,8,7
E085,2025-01-08,8,8
E085,2025-01-09,8,0
E085,2025-01-10,8,0
E085,2025-01-11,8,0
E085,2025-01-12,8,5
E085,2025-01-13,8,0
E085,2025-01-14,8,0
E085,2025-01-15,8,6
E085,2025-01-16,8,5
E085,2025-01-17,8,6
E085,2025-01-18,8,8
E085,2025-01-19,8,5
E085,2025-01-20,8,0
E085,2025-01-21,8,7
E085,2025-01-22,8,8
E085,2025-01-23,8,4
E085,2025-01-24,8,3
E085,2025-01-25,8,0
E085,2025-01-26,8,3
E085,2025-01-27,8,6
E085,2025-01-28,8,5
E085,2025-01-29,8,7
E085,2025-01-30,8,4
E086,2025-01-01,8,6
E086,2025-01-02,8,4
E086,2025-01-03,8,5
E086,2025-01-04,8,4
E086,2025-01-05,8,4
E086,2025-01-06,8,4
E086,2025-01-07,8,3
E086,2025-01-08,8,8
E086,2025-01-09,8,0
E086,2025-01-10,8,7
E086,2025-01-11,8,6
E086,2025-01-12,8,7
E086,2025-01-13,8,6
E086,2025-01-14,8,6
E086,2025-01-15,8,7
E086,2025-01-16,8,6
E086,2025-01-17,8,7
E086,2025-01-18,8,3
E086,2025-01-19,8,0
E086,2025-01-20,8,0
E086,2025-01-21,8,7
E086,2025-01-22,8,6
E086,2025-01-23,8,6
E086,2025-01-24,8,8
E086,2025-01-25,8,0
E086,2025-01-26,8,8
E086,2025-01-27,8,3
E086,2025-01-28,8,6
E086,2025-01-29,8,5
E086,2025-01-30,8,7
E087,2025-01-01,8,4
E087,2025-01-02,8,4
E087,2025-01-03,8,6
E087,2025-01-04,8,5
E087,2025-01-05,8,6
E087,2025-01-06,8,0
E087,2025-01-07,8,6
E087,2025-01-08,8,5
E087,2025-01-09,8,0
E087,2025-01-10,8,6
E087,2025-01-11,8,7
E087,2025-01-12,8,7
E087,2025-01-13,8,3
E087,2025-01-14,8,4
E087,2025-01-15,8,0
E087,2025-01-16,8,0
E087,2025-01-17,8,4
E087,2025-01-18,8,6
E087,2025-01-19,8,4
E087,2025-01-20,8,0
E087,2025-01-21,8,0
E087,2025-01-22,8,8
E087,2025-01-23,8,6
E087,2025-01-24,8,5
E087,2025-01-25,8,6
E087,2025-01-26,8,8
E087,2025-01-27,8,3
E087,2025-01-28,8,5
E087,2025-01-29,8,0
E087,2025-01-30,8,6
E088,2025-01-01,8,5
E088,2025-01-02,8,5
E088,2025-01-03,8,5
E088,2025-01-04,8,6
E088,2025-01-05,8,5
E088,2025-01-06,8,7
E088,2025-01-07,8,5
E088,2025-01-08,8,5
E088,2025-01-09,8,0
E088,2025-01-10,8,0
E088,2025-01-11,8,6
E088,2025-01-12,8,6
E088,2025-01-13,8,4
E088,2025-01-14,8,6
E088,2025-01-15,8,0
E088,2025-01-16,8,3
E088,2025-01-17,8,5
E088,2025-01-18,8,5
E088,2025-01-19,8,8
E088,2025-01-20,8,8
E088,2025-01-21,8,7
E088,2025-01-22,8,0
E088,2025-01-23,8,6
E088,2025-01-24,8,8
E088,2025-01-25,8,0
E088,2025-01-26,8,0
E088,2025-01-27,8,4
E088,2025-01-28,8,4
E088,2025-01-29,8,8
E088,2025-01-30,8,8
E089,2025-01-01,8,4
E089,2025-01-02,8,6
E089,2025-01-03,8,3
E089,2025-01-04,8,6
E089,2025-01-05,8,3
E089,2025-01-06,8,0
E089,2025-01-07,8,3
E089,2025-01-08,8,7
E089,2025-01-09,8,3
E089,2025-01-10,8,0
E089,2025-01-11,8,4
E089,2025-01-12,8,8
E089,2025-01-13,8,6
E089,2025-01-14,8,4
E089,2025-01-15,8,3
E089,2025-01-16,8,8
E089,2025-01-17,8,5
E089,2025-01-18,8,0
E089,2025-01-19,8,0
E089,2025-01-20,8,7
E089,2025-01-21,8,0
E089,2025-01-22,8,8
E089,2025-01-23,8,7
E089,2025-01-24,8,0
E089,2025-01-25,8,0
E089,2025-01-26,8,5
E089,2025-01-27,8,0
E089,2025-01-28,8,3
E089,2025-01-29,8,0
E089,2025-01-30,8,5
E090,2025-01-01,8,0
E090,2025-01-02,8,4
E090,2025-01-03,8,3
E090,2025-01-04,8,7
E090,2025-01-05,8,5
E090,2025-01-06,8,6
E090,2025-01-07,8,8
E090,2025-01-08,8,0
E090,2025-01-09,8,0
E090,2025-01-10,8,3
E090,2025-01-11,8,0
E090,2025-01-12,8,7
E090,2025-01-13,8,3
E090,2025-01-14,8,4
E090,2025-01-15,8,0
E090,2025-01-16,8,0
E090,2025-01-17,8,0
E090,2025-01-18,8,4
E090,2025-01-19,8,0
E090,2025-01-20,8,0
E090,2025-01-21,8,5
E090,2025-01-22,8,6
E090,2025-01-23,8,7
E090,2025-01-24,8,5
E090,2025-01-25,8,6
E090,2025-01-26,8,3
E090,2025-01-27,8,4
E090,2025-01-28,8,3
E090,2025-01-29,8,0
E090,2025-01-30,8,0
E091,2025-01-01,8,8
E091,2025-01-02,8,0
E091,2025-01-03,8,5
E091,2025-01-04,8,4
E091,2025-01-05,8,7
E091,2025-01-06,8,4
E091,2025-01-07,8,5
E091,2025-01-08,8,4
E091,2025-01-09,8,0
E091,2025-01-10,8,4
E091,2025-01-11,8,4
E091,2025-01-12,8,6
E091,2025-01-13,8,5
E091,2025-01-14,8,0
E091,2025-01-15,8,6
E091,2025-01-16,8,6
E091,2025-01-17,8,5
E091,2025-01-18,8,4
E091,2025-01-19,8,5
E091,2025-01-20,8,0
E091,2025-01-21,8,7
E091,2025-01-22,8,0
E091,2025-01-23,8,4
E091,2025-01-24,8,6
E091,2025-01-25,8,3
E091,2025-01-26,8,6
E091,2025-01-27,8,0
E091,2025-01-28,8,8
E091,2025-01-29,8,4
E091,2025-01-30,8,0
E092,2025-01-01,8,7
E092,2025-01-02,8,6
E092,2025-01-03,8,0
E092,2025-01-04,8,5
E092,2025-01-05,8,8
E092,2025-01-06,8,8
E092,2025-01-07,8,5
E092,2025-01-08,8,0
E092,2025-01-09,8,4
E092,2025-01-10,8,3
E092,2025-01-11,8,3
E092,2025-01-12,8,8
E092,2025-01-13,8,0
E092,2025-01-14,8,3
E092,2025-01-15,8,5
E092,2025-01-16,8,6
E092,2025-01-17,8,3
E092,2025-01-18,8,7
E092,2025-01-19,8,0
E092,2025-01-20,8,5
E092,2025-01-21,8,4
E092,2025-01-22,8,6
E092,2025-01-23,8,8
E092,2025-01-24,8,8
E092,2025-01-25,8,3
E092,2025-01-26,8,8
E092,2025-01-27,8,8
E092,2025-01-28,8,4
E092,2025-01-29,8,0
E092,2025-01-30,8,5
E093,2025-01-01,8,6
E093,2025-01-02,8,3
E093,2025-01-03,8,0
E093,2025-01-04,8,8
E093,2025-01-05,8,5
E093,2025-01-06,8,6
E093,2025-01-07,8,0
E093,2025-01-08,8,7
E093,2025-01-09,8,0
E093,2025-01-10,8,7
E093,2025-01-11,8,7
E093,2025-01-12,8,5
E093,2025-01-13,8,0
E093,2025-01-14,8,7
E093,2025-01-15,8,3
E093,2025-01-16,8,6
E093,2025-01-17,8,5
E093,2025-01-18,8,6
E093,2025-01-19,8,8
E093,2025-01-20,8,0
E093,2025-01-21,8,3
E093,2025-01-22,8,7
E093,2025-01-23,8,5
E093,2025-01-24,8,8
E093,2025-01-25,8,0
E093,2025-01-26,8,7
E093,2025-01-27,8,0
E093,2025-01-28,8,7
E093,2025-01-29,8,5
E093,2025-01-30,8,0
E094,2025-01-01,8,3
E094,2025-01-02,8,7
E094,2025-01-03,8,3
E094,2025-01-04,8,4
E094,2025-01-05,8,4
E094,2025-01-06,8,6
E094,2025-01-07,8,3
E094,2025-01-08,8,7
E094,2025-01-09,8,0
E094,2025-01-10,8,0
E094,2025-01-11,8,3
E094,2025-01-12,8,4
E094,2025-01-13,8,3
E094,2025-01-14,8,8
E094,2025-01-15,8,0
E094,2025-01-16,8,6
E094,2025-01-17,8,5
E094,2025-01-18,8,0
E094,2025-01-19,8,8
E094,2025-01-20,8,7
E094,2025-01-21,8,7
E094,2025-01-22,8,8
E094,2025-01-23,8,5
E094,2025-01-24,8,4
E094,2025-01-25,8,3
E094,2025-01-26,8,7
E094,2025-01-27,8,0
E094,2025-01-28,8,4
E094,2025-01-29,8,7
E094,2025-01-30,8,7
E095,2025-01-01,8,0
E095,2025-01-02,8,8
E095,2025-01-03,8,8
E095,2025-01-04,8,0
E095,2025-01-05,8,0
E095,2025-01-06,8,4
E095,2025-01-07,8,7
E095,2025-01-08,8,0
E095,2025-01-09,8,8
E095,2025-01-10,8,7
E095,2025-01-11,8,0
E095,2025-01-12,8,5
E095,2025-01-13,8,5
E095,2025-01-14,8,0
E095,2025-01-15,8,0
E095,2025-01-16,8,7
E095,2025-01-17,8,7
E095,2025-01-18,8,6
E095,2025-01-19,8,5
E095,2025-01-20,8,0
E095,2025-01-21,8,0
E095,2025-01-22,8,0
E095,2025-01-23,8,8
E095,2025-01-24,8,5
E095,2025-01-25,8,7
E095,2025-01-26,8,5
E095,2025-01-27,8,5
E095,2025-01-28,8,4
E095,2025-01-29,8,3
E095,2025-01-30,8,7
E096,2025-01-01,8,3
E096,2025-01-02,8,6
E096,2025-01-03,8,4
E096,2025-01-04,8,5
E096,2025-01-05,8,7
E096,2025-01-06,8,4
E096,2025-01-07,8,5
E096,2025-01-08,8,7
E096,2025-01-09,8,0
E096,2025-01-10,8,8
E096,2025-01-11,8,8
E096,2025-01-12,8,6
E096,2025-01-13,8,6
E096,2025-01-14,8,7
E096,2025-01-15,8,3
E096,2025-01-16,8,0
E096,2025-01-17,8,3
E096,2025-01-18,8,5
E096,2025-01-19,8,0
E096,2025-01-20,8,0
E096,2025-01-21,8,4
E096,2025-01-22,8,8
E096,2025-01-23,8,0
E096,2025-01-24,8,5
E096,2025-01-25,8,5
E096,2025-01-26,8,5
E096,2025-01-27,8,4
E096,2025-01-28,8,8
E096,2025-01-29,8,0
E096,2025-01-30,8,0
E097,2025-01-01,8,4
E097,2025-01-02,8,0
E097,2025-01-03,8,6
E097,2025-01-04,8,4
E097,2025-01-05,8,3
E097,2025-01-06,8,0
E097,2025-01-07,8,7
E097,2025-01-08,8,0
E097,2025-01-09,8,3
E097,2025-01-10,8,0
E097,2025-01-11,8,0
E097,2025-01-12,8,4
E097,2025-01-13,8,0
E097,2025-01-14,8,6
E097,2025-01-15,8,0
E097,2025-01-16,8,7
E097,2025-01-17,8,4
E097,2025-01-18,8,5
E097,2025-01-19,8,0
E097,2025-01-20,8,8
E097,2025-01-21,8,3
E097,2025-01-22,8,0
E097,2025-01-23,8,0
E097,2025-01-24,8,5
E097,2025-01-25,8,5
E097,2025-01-26,8,7
E097,2025-01-27,8,5
E097,2025-01-28,8,5
E097,2025-01-29,8,0
E097,2025-01-30,8,6
E098,2025-01-01,8,4
E098,2025-01-02,8,8
E098,2025-01-03,8,4
E098,2025-01-04,8,3
E098,2025-01-05,8,4
E098,2025-01-06,8,5
E098,2025-01-07,8,5
E098,2025-01-08,8,5
E098,2025-01-09,8,0
E098,2025-01-10,8,0
E098,2025-01-11,8,5
E098,2025-01-12,8,8
E098,2025-01-13,8,4
E098,2025-01-14,8,7
E098,2025-01-15,8,0
E098,2025-01-16,8,8
E098,2025-01-17,8,6
E098,2025-01-18,8,5
E098,2025-01-19,8,3
E098,2025-01-20,8,4
E098,2025-01-21,8,3
E098,2025-01-22,8,0
E098,2025-01-23,8,3
E098,2025-01-24,8,0
E098,2025-01-25,8,8
E098,2025-01-26,8,3
E098,2025-01-27,8,5
E098,2025-01-28,8,0
E098,2025-01-29,8,6
E098,2025-01-30,8,5
E099,2025-01-01,8,0
E099,2025-01-02,8,4
E099,2025-01-03,8,7
E099,2025-01-04,8,0
E099,2025-01-05,8,3
E099,2025-01-06,8,7
E099,2025-01-07,8,5
E099,2025-01-08,8,0
E099,2025-01-09,8,0
E099,2025-01-10,8,3
E099,2025-01-11,8,8
E099,2025-01-12,8,5
E099,2025-01-13,8,4
E099,2025-01-14,8,3
E099,2025-01-15,8,6
E099,2025-01-16,8,7
E099,2025-01-17,8,4
E099,2025-01-18,8,5
E099,2025-01-19,8,0
E099,2025-01-20,8,3
E099,2025-01-21,8,0
E099,2025-01-22,8,6
E099,2025-01-23,8,7
E099,2025-01-24,8,6
E099,2025-01-25,8,7
E099,2025-01-26,8,6
E099,2025-01-27,8,4
E099,2025-01-28,8,7
E099,2025-01-29,8,4
E099,2025-01-30,8,8
E100,2025-01-01,8,6
E100,2025-01-02,8,8
E100,2025-01-03,8,5
E100,2025-01-04,8,7
E100,2025-01-05,8,4
E100,2025-01-06,8,4
E100,2025-01-07,8,5
E100,2025-01-08,8,0
E100,2025-01-09,8,0
E100,2025-01-10,8,6
E100,2025-01-11,8,4
E100,2025-01-12,8,3
E100,2025-01-13,8,4
E100,2025-01-14,8,7
E100,2025-01-15,8,7
E100,2025-01-16,8,7
E100,2025-01-17,8,4
E100,2025-01-18,8,5
E100,2025-01-19,8,8
E100,2025-01-20,8,0
E100,2025-01-21,8,7
E100,2025-01-22,8,0
